_id,School_Id,Org_Name,Telephone,Fax,Email,Contact1_Name,URL,Add1_Line1,Add1_Suburb,Add1_City,Add2_Line1,Add2_Suburb,Add2_City,Add2_Postal_Code,Urban_Rural_Indicator,Org_Type,Definition,Authority,School_Donations,CoEd_Status,KMEPeakBody,Takiwā,Territorial_Authority,Regional_Council,Local_Office_Name,Education_Region,General_Electorate,Māori_Electorate,Statistical_Area_2_Code,Statistical_Area_2_Description,Ward,Col_Id,Col_Name,Latitude,Longitude,Enrolment_Scheme,EQi_Index,Roll_Date,Total,European,Māori,Pacific,Asian,MELAA,Other,International,Isolation_Index,Language_of_Instruction,BoardingFacilities,CohortEntry,Status,DateSchoolOpened
1139,2736,Whangara School,06-8622806,"","","",http://www.whangara.school.nz,44 Pa Road ,Whangara,Gisborne,44 Pa Road,"",Gisborne,"",Rural other,Full Primary,"",State,Donations may be requested,"",Ngā Kura ā Iwi o Aotearoa Inc,"",Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,"",Wharekaka,Tairāwhiti General Ward,"","",-38.556338,178.215470,No,473,2025-04-01T00:00:00,94,17,89,5,0,0,0,0,1.37,Some students taught in te reo Māori,No,No,Open,1858-11-17T00:00:00
1140,2745,St Patrick's School (Napier),06-8439238,06-8435467,"","",http://www.stpatsnapier.school.nz,24 Riverbend Road ,Marewa,Napier,24 Riverbend Road,"",Napier,"",Large urban area,Full Primary,"",State : Integrated,Donations may be requested,"","","",Napier City,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,"",Onekawa Central,Onekawa-Tamatea Ward,"","",-39.503727,176.895636,No,434,2025-04-01T00:00:00,282,167,46,29,51,11,1,0,0.07,All students taught in English,No,No,Open,1859-08-01T00:00:00
1141,2760,Eden Campus,09-6383412,"","","",http://www.edencampus.school.nz ,16 Ngauruhoe Street ,Mount Eden,Auckland,16 Ngauruhoe Street,"",Auckland,"",Major urban area,Teen Parent Unit,"",State,Donations may be requested,"","","",Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,"",Mount Eden East,Albert-Eden-Puketāpapa Ward,"","",-36.882280,174.759781,No,569,,,,,,,,,,0.15,All students taught in English,No,No,Open,2004-01-28T00:00:00
1142,28,Rangitoto College,09-4770150,09-4770077,"","",http://www.rangitoto.school.nz,564 East Coast Road ,Browns Bay,Auckland,564 East Coast Road,"",Auckland,"",Major urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Upper Harbour Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,"",Windsor Park,Albany Ward,"","",-36.737197,174.736684,No,398,2025-04-01T00:00:00,4097,1761,217,96,2172,226,39,222,0.20,All students taught in English,No,No,Open,1956-01-26T00:00:00
1143,2810,Birchville School,04-5267128,"","","",http://www.birchville.school.nz,16 Gemstone Drive ,Birchville,Upper Hutt,16 Gemstone Drive,"",Upper Hutt,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Upper Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,"",Birchville-Brown Owl,Area Outside Ward,"","",-41.092643,175.099817,No,458,2025-04-01T00:00:00,119,99,40,12,11,1,0,0,0.17,All students taught in English,No,No,Open,1978-01-26T00:00:00
1144,2816,Brooklyn School (Wellington),04-3896758,04-3896610,"","",http://www.brooklynprimary.school.nz,58 Washington Avenue ,Brooklyn,Wellington,58 Washington Avenue,"",Wellington,"",Major urban area,Full Primary,"",State,Donations may be requested,"","","",Wellington City,Wellington Region,Lower Hutt Office,Wellington,Wellington Central,Te Tai Tonga,"",Brooklyn East,Paekawakawa/Southern General Ward,"","",-41.306172,174.766454,No,361,2025-04-01T00:00:00,394,309,31,10,76,19,13,0,0.09,All students taught in English,No,No,Open,1883-09-03T00:00:00
1145,2835,Eketāhuna School,06-3758191,06-3758618,"","",http://www.eketahuna.school.nz,Albert Street ,"",Eketahuna,Albert Street,"",Eketahuna,"",Rural settlement,Full Primary,"",State,Donations may be requested,"","","",Tararua District,Manawatū-Whanganui Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,"",Nireaha-Eketāhuna,South Tararua General Ward,"","",-40.649230,175.709131,No,489,2025-04-01T00:00:00,98,88,32,2,3,1,0,0,0.98,All students taught in English,No,No,Open,1879-01-26T00:00:00
1146,2838,Fairfield School (Levin),06-3685513,06-3679605,"","",http://www.fairfieldlevin.school.nz,89 Macarthur Street ,"",Levin,89 Macarthur Street,"",Levin,"",Medium urban area,Full Primary,"",State,Donations may be requested,"","","",Horowhenua District,Manawatū-Whanganui Region,Lower Hutt Office,Wellington,Ōtaki,Te Tai Hauāuru,"",Kawiu North,Levin General Ward,"","",-40.618900,175.304844,No,474,2025-04-01T00:00:00,370,266,137,38,47,20,7,0,0.63,All students taught in English,No,No,Open,1963-01-26T00:00:00
1147,2847,Glenview School (Porirua East),04-2377123,04-2375155,"","",http://www.glenviewporirua.school.nz,106 Bedford Street ,Porirua East,Porirua,106 Bedford Street,"",Porirua,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,"",Cannons Creek North,Onepoto General Ward,"","",-41.147127,174.867071,No,515,2025-04-01T00:00:00,102,15,42,60,13,9,0,0,0.12,Some students taught in a Pacific language,No,No,Open,1964-01-26T00:00:00
1148,2848,Gracefield School,04-5695422,04-5695422,"","",http://www.gracefield.school.nz/,Bell Road ,Gracefield,Lower Hutt,Bell Road,"",Lower Hutt,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Te Tai Tonga,"",Waiwhetu South,Harbour Ward,"","",-41.231665,174.915621,No,431,2025-04-01T00:00:00,192,115,62,41,35,7,1,0,0.11,All students taught in English,No,No,Open,1938-01-26T00:00:00
1149,288,Marlborough Boys' College,03-5780119,03-5780954,"","",http://www.marlboroughboys.school.nz,5 Stephenson Street ,"",Blenheim,5 Stephenson Street,"",Blenheim,"",Medium urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,"",Whitney East,Blenheim General Ward,"","",-41.519020,173.955063,No,456,2025-04-01T00:00:00,1044,842,236,105,86,19,16,1,0.46,All students taught in English,No,No,Open,1900-01-26T00:00:00
1150,289,Marlborough Girls' College,03-5208448,03-5780196,"","",http://www.mgc.school.nz,21 Mclauchlan Street ,Springlands,Blenheim,21 Mclauchlan Street,"",Blenheim,"",Medium urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Marlborough District,Marlborough Region,Nelson Office,"Nelson, Marlborough, West Coast",Kaikōura,Te Tai Tonga,"",Springlands,Blenheim General Ward,"","",-41.507454,173.944437,No,452,2025-04-01T00:00:00,960,769,232,88,74,29,15,5,0.45,All students taught in English,No,No,Open,1963-02-05T00:00:00
1151,44,Waitakere College,09-8367890,09-8367892,"","",https://www.waitakerecollege.school.nz/,42 Rathgar Road ,Henderson,Auckland,42 Rathgar Road,"",Auckland,"",Major urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,"",Henderson Lincoln South,Waitākere Ward,"","",-36.867097,174.620712,No,482,2025-04-01T00:00:00,2005,752,542,605,572,80,33,20,0.24,All students taught in English,No,No,Open,1975-02-01T00:00:00
1152,440,Pinehurst School,09-4140960,09-4140964,"","",http://www.pinehurst.school.nz,75 Bush Road ,Albany,Auckland,75 Bush Road,"",Auckland,"",Major urban area,Composite,"",Private : Fully Registered,Not applicable,"","","",Upper Harbour Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,"",Albany South,Albany Ward,"","",-36.739163,174.704012,No,not applicable,2025-04-01T00:00:00,1101,173,10,0,927,20,1,21,not applicable,All students taught in English,No,No,Open,1991-02-11T00:00:00
1153,452,Southern Cross Campus,09-2550404,09-2550404,"","",http://www.southerncross.school.nz/,237 Buckland Road ,Mangere,Auckland,237 Buckland Road,"",Auckland,"",Major urban area,Composite,"",State,Donations may be requested,"","","",Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Māngere,Tāmaki Makaurau,"",Harania South,Manukau Ward,"","",-36.964291,174.816726,No,517,2025-04-01T00:00:00,1668,65,213,1433,170,18,2,0,0.15,Some students taught in a Pacific language,No,No,Open,1998-07-20T00:00:00
1154,3966,Invercargill Middle School,03-2186444,03-2182444,"","",http://www.middle.school.nz,31 Jed Street ,"",Invercargill,31 Jed Street,"",Invercargill,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Invercargill City,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,"",Invercargill Central,Area Outside Ward,"","",-46.411325,168.357545,No,484,2025-04-01T00:00:00,145,71,27,11,44,4,0,0,0.76,All students taught in English,No,No,Open,1873-01-26T00:00:00
1155,3973,Knapdale School,03-2089473,03-2083512,"","","",Knapdale Road ,"",Gore,Knapdale Road,"",Gore,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Gore District,Southland Region,Invercargill Office,"Otago, Southland",Southland,Te Tai Tonga,"",Waikaka,Waikaka Ward,"","",-46.009975,168.918606,No,453,2025-04-01T00:00:00,54,46,4,0,6,0,0,0,1.43,All students taught in English,No,No,Open,1879-08-11T00:00:00
1156,3977,Lochiel School,03-2217079,03-2217079,"","",http://www.lochiel.school.nz,Smith Road ,"",Lochiel,Smith Road,"",Lochiel,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Southland District,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,"",Waianiwa,Oreti Ward,"","",-46.205986,168.335175,No,435,2025-04-01T00:00:00,70,51,7,0,16,3,0,0,1.18,All students taught in English,No,No,Open,1897-01-27T00:00:00
1157,3990,Mossburn School,03-2486288,03-2486288,"","",http://www.mossburn.school.nz,28 Surrey Street ,"",Mossburn,28 Surrey Street,"",Mossburn,"",Rural settlement,Contributing,"",State,Donations may be requested,"","","",Southland District,Southland Region,Invercargill Office,"Otago, Southland",Southland,Te Tai Tonga,"",Mossburn,Mararoa Waimea Ward,"","",-45.668072,168.237730,No,429,2025-04-01T00:00:00,49,35,8,0,11,1,1,0,2.29,All students taught in English,No,No,Open,1887-01-26T00:00:00
1158,3991,Myross Bush School,03-2304817,03-2304819,"","",http://myrossbush.school.nz,288 Mill Road North ,"",Myross Bush,288 Mill Road North,"",Myross Bush,"",Rural other,Contributing,"",State,Donations may be requested,"","","",Invercargill City,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,"",Myross Bush,Area Outside Ward,"","",-46.372830,168.417815,No,414,2025-04-01T00:00:00,157,146,15,2,4,1,4,0,0.89,All students taught in English,No,No,Open,1866-01-26T00:00:00
1159,4013,Sacred Heart School (Waikiwi),03-2157317,03-2157317,"","",http://www.shsinv.school.nz,435 North Road ,Waikiwi,Invercargill,435 North Road,"",Invercargill,"",Large urban area,Contributing,"",State : Integrated,Donations may be requested,"","","",Invercargill City,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,"",Waikiwi,Area Outside Ward,"","",-46.370230,168.349381,No,430,2025-04-01T00:00:00,71,39,19,6,19,1,3,0,0.88,All students taught in English,No,No,Open,1962-02-04T00:00:00
1160,4022,St Theresa's School (Invercargill),03-2176502,03-2172561,"","",http://saint-theresas.school.nz,161 King Street   ,"",Invercargill,161 King Street  ,"",Invercargill,"",Large urban area,Contributing,"",State : Integrated,Donations may be requested,"","","",Invercargill City,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,"",Windsor,Area Outside Ward,"","",-46.398765,168.371623,No,407,2025-04-01T00:00:00,265,203,40,8,46,12,0,0,0.82,All students taught in English,No,No,Open,1931-02-02T00:00:00
1161,2585,Kereru School,06-8760923,"","","",http://www.kereru.school.nz/,2306 Kereru Road ,"",Hastings,2306 Kereru Road,"",Hastings,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,"",Maraekakaho,Kahurānaki General Ward,"","",-39.655869,176.407528,No,442,2025-04-01T00:00:00,24,24,1,0,0,0,0,0,0.87,All students taught in English,No,No,Open,1912-01-26T00:00:00
1162,2590,Lucknow School,06-8777281,06-8778599,"","",http://www.lucknow.school.nz,42 Elliott Crescent ,"",Havelock North,42 Elliott Crescent,"",Havelock North,"",Medium urban area,Contributing,"",State,Donations may be requested,"","","",Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,"",Lucknow,Hastings-Havelock North General Ward,"","",-39.674036,176.871074,No,452,2025-04-01T00:00:00,275,225,87,20,9,9,1,0,0.15,All students taught in English,No,No,Open,1963-01-26T00:00:00
1163,2597,Mangapapa School,06-8675722,06-8674263,"","",http://www.mangapapa.school.nz/,5 Rua Street ,Mangapapa,Gisborne,5 Rua Street,"",Gisborne,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,"",Mangapapa East,Tairāwhiti General Ward,"","",-38.647988,178.019915,No,477,2025-04-01T00:00:00,406,163,206,13,33,9,4,0,0.85,All students taught in English,No,No,Open,1903-01-26T00:00:00
1164,260,St Bernard's College,04-5609250,04-5609251,"","",http://www.sbc.school.nz,183 Waterloo Road ,"",Lower Hutt,183 Waterloo Road,"",Lower Hutt,"",Major urban area,Secondary (Year 7-15),"",State : Integrated,Donations may be requested,"","","",Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Te Tai Tonga,"",Hutt Central South,Central Ward,"","",-41.210301,174.916695,No,443,2025-04-01T00:00:00,675,410,165,148,120,18,6,3,0.03,All students taught in English,No,No,Open,1946-07-16T00:00:00
1165,2600,TKKM o Mangatuna,06-8626349,06-8626359,"","","",1175 Waiapu Road State Highway 35,Tolaga Bay,Gisborne,1175 Waiapu Road,"",Gisborne,"",Rural other,Full Primary,"",State,Donations may be requested,"",Ngā Kura ā Iwi o Aotearoa Inc,"",Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,"",Wharekaka,Tairāwhiti General Ward,"","",-38.293878,178.272582,No,515,2025-04-01T00:00:00,24,0,24,3,0,0,0,0,2.10,All students taught in te reo Māori,No,No,Open,1913-05-19T00:00:00
1166,2618,Napier Central School,06-8358136,06-8352031,"","",http://www.napiercentral.school.nz,32 Napier Terrace ,"",Napier,32 Napier Terrace,"",Napier,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Napier City,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,"",Hospital Hill,Ahuriri Ward,"","",-39.488524,176.908497,No,404,2025-04-01T00:00:00,245,187,26,2,28,21,2,0,0.04,All students taught in English,No,No,Open,1879-01-26T00:00:00
1167,262,Sacred Heart College (Lower Hutt),04-5661089,04-5694223,"","",http://www.sacredheartcollege.school.nz,65 Laings Road ,"",Lower Hutt,65 Laings Road,"",Lower Hutt,"",Major urban area,Secondary (Year 9-15),"",State : Integrated,Donations may be requested,"","","",Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Hutt South,Te Tai Tonga,"",Hutt Central South,Central Ward,"","",-41.213997,174.906699,No,443,2025-04-01T00:00:00,846,527,205,264,169,25,16,3,0.03,Some students taught in a Pacific language,No,No,Open,1913-01-01T00:00:00
1168,2649,Potaka School,06-8644436,06-8644435,"","","",7164 Te Aararoa Road ,"",Hicks Bay,7164 Te Aararoa Road,"",Hicks Bay,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,"",East Cape,Tairāwhiti General Ward,"","",-37.573260,178.142356,No,521,2025-04-01T00:00:00,46,11,43,1,0,0,0,0,3.99,All students taught in English,No,No,Open,1929-01-26T00:00:00
1169,2663,Reignier Catholic School,06-8442144,06-8447263,"","",http://www.reignier.school.nz/,99 Guppy Road ,Greenmeadows,Napier,99 Guppy Road,"",Napier,"",Large urban area,Full Primary,"",State : Integrated,Donations may be requested,"","","",Napier City,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,"",Bledisloe Park,Taradale Ward,"","",-39.531565,176.860113,No,403,2025-04-01T00:00:00,172,101,16,1,50,5,1,0,0.21,All students taught in English,No,No,Open,1926-05-16T00:00:00
1170,2665,Richmond School (Napier),06-8437828,06-8434836,"","",https://www.sporty.co.nz/richmondnapier/,13A Barnard Avenue ,Maraenui,Napier,13A Barnard Avenue,"",Napier,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Napier City,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,"",Maraenui,Nelson Park Ward,"","",-39.519237,176.903285,No,569,2025-04-01T00:00:00,53,12,41,9,1,0,0,0,0.13,All students taught in English,No,No,Open,1962-02-05T00:00:00
1171,2677,St Joseph's School (Hastings),06-8787262,06-8785767,"","",http://www.stjos.school.nz/,404 Eastbourne Street East ,Akina,Hastings,404 Eastbourne Street East,"",Hastings,"",Large urban area,Full Primary,"",State : Integrated,Donations may be requested,"","","",Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,"",Akina Park,Hastings-Havelock North General Ward,"","",-39.646231,176.846363,No,422,2025-04-01T00:00:00,268,108,38,20,123,17,3,0,0.02,All students taught in English,No,No,Open,1889-02-01T00:00:00
1172,269,Onslow College,04-4788189,04-4771140,"","",http://www.onslow.school.nz,Burma Road ,Johnsonville,Wellington,Burma Road,"",Wellington,"",Major urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Tonga,"",Johnsonville South,Takapū/Northern General Ward,"","",-41.231916,174.797672,No,392,2025-04-01T00:00:00,1293,914,152,53,300,52,60,32,0.27,All students taught in English,No,No,Open,1956-02-01T00:00:00
1173,2692,Te Hapara School,06-8674333,06-8677810,"","","",31 Mill Road ,Te Hapara,Gisborne,31 Mill Road,"",Gisborne,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,"",Te Hapara North,Tairāwhiti General Ward,"","",-38.651399,178.001290,No,521,2025-04-01T00:00:00,205,40,150,40,16,5,1,0,0.84,Some students taught in a Pacific language,No,No,Open,1911-02-06T00:00:00
1174,2698,Te Pohue School,06-8391819,06-8391820,"","",http://www.tepohue.school.nz,44 Richmond Road ,"",Te Pohue,44 Richmond Road,"",Te Pohue,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Napier,Ikaroa-Rāwhiti,"",Puketitiri-Tutira,Mohaka General Ward,"","",-39.253028,176.683117,No,477,2025-04-01T00:00:00,17,16,9,0,0,0,0,0,0.89,All students taught in English,No,No,Open,1887-01-26T00:00:00
1175,2703,Tikitiki School,06-8643816,06-8643864,"","",http://www.tiki.school.nz,33 Rangitukia Road ,Tikitiki,Gisborne,33 Rangitukia Road,"",Gisborne,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,"",East Cape,Tairāwhiti General Ward,"","",-37.793167,178.412605,No,542,2025-04-01T00:00:00,36,2,36,3,1,0,0,0,3.51,All students taught in English,No,No,Open,1858-11-17T00:00:00
